ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_venda,Região
56015,2024-09-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_19120,1200.0,Presencial,Sul
56019,2023-06-02,Curitiba,Mouse Gamer,120.0,1,Cliente_15440,120.0,Presencial,Sul
56026,2024-10-13,Curitiba,Teclado Mecânico,250.0,2,Cliente_9244,500.0,Presencial,Sul
56041,2023-04-26,Curitiba,Smartphone Samsung,2200.0,1,Cliente_4806,2200.0,Presencial,Sul
56052,2023-04-08,Curitiba,iPhone 14,5500.0,1,Cliente_29399,5500.0,Presencial,Sul
56060,2024-04-04,Curitiba,Mouse Gamer,120.0,5,Cliente_17212,600.0,Presencial,Sul
56061,2023-09-15,Curitiba,Cabo HDMI,40.0,1,Cliente_23442,40.0,Presencial,Sul
56068,2024-11-10,Curitiba,Teclado Mecânico,250.0,1,Cliente_3283,250.0,Presencial,Sul
56074,2023-02-12,Curitiba,Teclado Mecânico,250.0,1,Cliente_22689,250.0,Presencial,Sul
56078,2024-11-27,Curitiba,Notebook Dell,3500.0,1,Cliente_21762,3500.0,Presencial,Sul
56094,2023-05-01,Curitiba,Cabo HDMI,40.0,2,Cliente_19593,80.0,Presencial,Sul
56105,2023-04-24,Curitiba,Cabo HDMI,40.0,1,Cliente_11404,40.0,Presencial,Sul
56106,2024-08-26,Curitiba,Notebook HP,3200.0,1,Cliente_11477,3200.0,Presencial,Sul
56114,2024-05-10,Curitiba,iPhone 14,5500.0,1,Cliente_653,5500.0,Presencial,Sul
56116,2024-07-08,Curitiba,Cabo HDMI,40.0,1,Cliente_7598,40.0,Presencial,Sul
56118,2023-06-16,Curitiba,Notebook Dell,3500.0,2,Cliente_21694,7000.0,Presencial,Sul
56127,2024-09-08,Curitiba,Notebook HP,3200.0,1,Cliente_7731,3200.0,Presencial,Sul
56131,2024-08-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_9980,2200.0,Presencial,Sul
56143,2024-10-01,Curitiba,Teclado Mecânico,250.0,10,Cliente_23103,2500.0,Presencial,Sul
56146,2024-05-09,Curitiba,iPhone 14,5500.0,1,Cliente_10242,5500.0,Presencial,Sul
56154,2024-09-30,Curitiba,Notebook Dell,3500.0,1,Cliente_9009,3500.0,Presencial,Sul
56161,2023-10-09,Curitiba,iPhone 14,5500.0,1,Cliente_16250,5500.0,Presencial,Sul
56181,2024-11-05,Curitiba,Cabo HDMI,40.0,1,Cliente_8415,40.0,Presencial,Sul
56184,2023-02-22,Curitiba,Notebook Dell,3500.0,1,Cliente_14739,3500.0,Presencial,Sul
56202,2024-05-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_13083,2200.0,Presencial,Sul
56203,2023-04-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_15746,1200.0,Presencial,Sul
56204,2023-03-01,Curitiba,Mouse Gamer,120.0,10,Cliente_11054,1200.0,Presencial,Sul
56207,2024-11-21,Curitiba,Cabo HDMI,40.0,1,Cliente_3605,40.0,Presencial,Sul
56210,2024-06-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_18476,1200.0,Presencial,Sul
56211,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_23114,40.0,Presencial,Sul
56225,2024-01-18,Curitiba,Smartphone Samsung,2200.0,2,Cliente_8087,4400.0,Presencial,Sul
56226,2024-01-30,Curitiba,Notebook HP,3200.0,1,Cliente_18081,3200.0,Presencial,Sul
56227,2023-08-15,Curitiba,Cabo HDMI,40.0,2,Cliente_27112,80.0,Presencial,Sul
56235,2024-02-03,Curitiba,Mouse Gamer,120.0,1,Cliente_13953,120.0,Presencial,Sul
56239,2023-07-16,Curitiba,Notebook HP,3200.0,2,Cliente_8058,6400.0,Presencial,Sul
56240,2024-07-24,Curitiba,Notebook HP,3200.0,2,Cliente_10302,6400.0,Presencial,Sul
56246,2023-03-24,Curitiba,Teclado Mecânico,250.0,1,Cliente_11317,250.0,Presencial,Sul
56247,2023-08-19,Curitiba,Notebook HP,3200.0,1,Cliente_2866,3200.0,Presencial,Sul
56250,2023-08-06,Curitiba,Cabo HDMI,40.0,1,Cliente_10461,40.0,Presencial,Sul
56258,2023-04-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_4240,1200.0,Presencial,Sul
56259,2023-06-10,Curitiba,Mouse Gamer,120.0,1,Cliente_25485,120.0,Presencial,Sul
56277,2024-06-08,Curitiba,Teclado Mecânico,250.0,1,Cliente_7670,250.0,Presencial,Sul
56294,2023-09-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25555,2200.0,Presencial,Sul
56302,2024-01-18,Curitiba,Cabo HDMI,40.0,1,Cliente_6225,40.0,Presencial,Sul
56303,2023-01-02,Curitiba,Notebook HP,3200.0,1,Cliente_15807,3200.0,Presencial,Sul
56306,2024-09-09,Curitiba,Notebook Dell,3500.0,1,Cliente_18627,3500.0,Presencial,Sul
56311,2024-06-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25009,2200.0,Presencial,Sul
56314,2024-05-24,Curitiba,Cabo HDMI,40.0,2,Cliente_25996,80.0,Presencial,Sul
56316,2024-11-08,Curitiba,iPhone 14,5500.0,1,Cliente_22772,5500.0,Presencial,Sul
56323,2024-06-12,Curitiba,Mouse Gamer,120.0,1,Cliente_29695,120.0,Presencial,Sul
56328,2024-06-14,Curitiba,iPhone 14,5500.0,1,Cliente_21592,5500.0,Presencial,Sul
56330,2024-02-16,Curitiba,iPhone 14,5500.0,1,Cliente_24391,5500.0,Presencial,Sul
56340,2023-02-17,Curitiba,Notebook HP,3200.0,1,Cliente_10502,3200.0,Presencial,Sul
56354,2023-01-28,Curitiba,iPhone 14,5500.0,1,Cliente_27968,5500.0,Presencial,Sul
56360,2024-01-26,Curitiba,Notebook HP,3200.0,1,Cliente_5226,3200.0,Presencial,Sul
56380,2024-05-23,Curitiba,Cabo HDMI,40.0,1,Cliente_6873,40.0,Presencial,Sul
56383,2023-10-30,Curitiba,Smartphone Samsung,2200.0,1,Cliente_8612,2200.0,Presencial,Sul
56401,2024-03-30,Curitiba,Notebook Dell,3500.0,1,Cliente_22219,3500.0,Presencial,Sul
56421,2023-12-20,Curitiba,iPhone 14,5500.0,3,Cliente_4917,16500.0,Presencial,Sul
56422,2024-11-29,Curitiba,iPhone 14,5500.0,2,Cliente_28579,11000.0,Presencial,Sul
56431,2023-07-01,Curitiba,Notebook Dell,3500.0,3,Cliente_5817,10500.0,Presencial,Sul
56438,2023-12-07,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19678,2200.0,Presencial,Sul
56444,2023-04-08,Curitiba,Notebook HP,3200.0,1,Cliente_15595,3200.0,Presencial,Sul
56463,2024-08-04,Curitiba,iPhone 14,5500.0,1,Cliente_341,5500.0,Presencial,Sul
56467,2024-10-22,Curitiba,Mouse Gamer,120.0,1,Cliente_23128,120.0,Presencial,Sul
56476,2023-03-24,Curitiba,Teclado Mecânico,250.0,1,Cliente_17730,250.0,Presencial,Sul
56484,2024-10-05,Curitiba,iPhone 14,5500.0,1,Cliente_28701,5500.0,Presencial,Sul
56486,2023-11-30,Curitiba,Notebook Dell,3500.0,1,Cliente_24379,3500.0,Presencial,Sul
56498,2024-07-15,Curitiba,Smartphone Samsung,2200.0,2,Cliente_8783,4400.0,Presencial,Sul
56500,2023-06-29,Curitiba,Notebook Dell,3500.0,1,Cliente_26610,3500.0,Presencial,Sul
56504,2024-07-27,Curitiba,"Monitor 27""",1200.0,5,Cliente_4256,6000.0,Presencial,Sul
56525,2023-08-25,Curitiba,iPhone 14,5500.0,1,Cliente_750,5500.0,Presencial,Sul
56535,2024-11-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_13484,1200.0,Presencial,Sul
56537,2024-06-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_13610,1200.0,Presencial,Sul
56544,2023-09-08,Curitiba,Smartphone Samsung,2200.0,1,Cliente_24750,2200.0,Presencial,Sul
56550,2023-07-06,Curitiba,"Monitor 27""",1200.0,2,Cliente_17144,2400.0,Presencial,Sul
56564,2023-07-29,Curitiba,Notebook HP,3200.0,2,Cliente_14731,6400.0,Presencial,Sul
56567,2024-10-24,Curitiba,Notebook HP,3200.0,2,Cliente_18283,6400.0,Presencial,Sul
56568,2023-11-03,Curitiba,iPhone 14,5500.0,1,Cliente_24370,5500.0,Presencial,Sul
56569,2023-05-24,Curitiba,Notebook HP,3200.0,1,Cliente_13190,3200.0,Presencial,Sul
56575,2023-06-23,Curitiba,Mouse Gamer,120.0,2,Cliente_14965,240.0,Presencial,Sul
56593,2023-10-17,Curitiba,Notebook HP,3200.0,2,Cliente_5997,6400.0,Presencial,Sul
56612,2024-07-27,Curitiba,Mouse Gamer,120.0,5,Cliente_29547,600.0,Presencial,Sul
56618,2023-07-24,Curitiba,Teclado Mecânico,250.0,2,Cliente_6191,500.0,Presencial,Sul
56625,2024-05-31,Curitiba,Smartphone Samsung,2200.0,2,Cliente_16114,4400.0,Presencial,Sul
56628,2023-08-04,Curitiba,Mouse Gamer,120.0,2,Cliente_11414,240.0,Presencial,Sul
56639,2023-05-02,Curitiba,Notebook HP,3200.0,1,Cliente_13238,3200.0,Presencial,Sul
56640,2023-09-14,Curitiba,Smartphone Samsung,2200.0,1,Cliente_22244,2200.0,Presencial,Sul
56651,2024-01-08,Curitiba,Mouse Gamer,120.0,1,Cliente_16669,120.0,Presencial,Sul
56652,2024-07-18,Curitiba,"Monitor 27""",1200.0,1,Cliente_8207,1200.0,Presencial,Sul
56655,2024-09-28,Curitiba,Cabo HDMI,40.0,2,Cliente_5529,80.0,Presencial,Sul
56657,2023-12-07,Curitiba,Cabo HDMI,40.0,3,Cliente_7356,120.0,Presencial,Sul
56669,2024-05-18,Curitiba,Notebook HP,3200.0,5,Cliente_10200,16000.0,Presencial,Sul
56677,2024-04-26,Curitiba,Teclado Mecânico,250.0,1,Cliente_1275,250.0,Presencial,Sul
56679,2023-08-04,Curitiba,Notebook Dell,3500.0,1,Cliente_8673,3500.0,Presencial,Sul
56680,2024-02-05,Curitiba,Notebook Dell,3500.0,1,Cliente_15498,3500.0,Presencial,Sul
56681,2024-07-14,Curitiba,"Monitor 27""",1200.0,1,Cliente_27814,1200.0,Presencial,Sul
56683,2024-08-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_2073,250.0,Presencial,Sul
56685,2024-07-07,Curitiba,Smartphone Samsung,2200.0,1,Cliente_12309,2200.0,Presencial,Sul
56692,2024-07-02,Curitiba,Cabo HDMI,40.0,1,Cliente_4967,40.0,Presencial,Sul
56699,2024-03-19,Curitiba,Mouse Gamer,120.0,2,Cliente_15918,240.0,Presencial,Sul
56712,2024-10-05,Curitiba,Notebook Dell,3500.0,1,Cliente_26846,3500.0,Presencial,Sul
56719,2024-07-12,Curitiba,Mouse Gamer,120.0,2,Cliente_1823,240.0,Presencial,Sul
56730,2023-04-13,Curitiba,iPhone 14,5500.0,1,Cliente_25999,5500.0,Presencial,Sul
56738,2023-01-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_11497,250.0,Presencial,Sul
56741,2024-03-16,Curitiba,Smartphone Samsung,2200.0,5,Cliente_2695,11000.0,Presencial,Sul
56744,2024-04-16,Curitiba,Smartphone Samsung,2200.0,1,Cliente_16858,2200.0,Presencial,Sul
56745,2024-02-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_28214,2200.0,Presencial,Sul
56749,2024-11-12,Curitiba,Cabo HDMI,40.0,1,Cliente_1139,40.0,Presencial,Sul
56777,2023-03-21,Curitiba,iPhone 14,5500.0,1,Cliente_11583,5500.0,Presencial,Sul
56781,2024-08-19,Curitiba,Mouse Gamer,120.0,1,Cliente_29247,120.0,Presencial,Sul
56788,2023-03-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_9744,250.0,Presencial,Sul
56791,2023-10-08,Curitiba,Notebook Dell,3500.0,1,Cliente_29518,3500.0,Presencial,Sul
56803,2023-10-28,Curitiba,iPhone 14,5500.0,1,Cliente_25668,5500.0,Presencial,Sul
56809,2024-02-05,Curitiba,iPhone 14,5500.0,5,Cliente_14504,27500.0,Presencial,Sul
56810,2024-09-28,Curitiba,Cabo HDMI,40.0,1,Cliente_9251,40.0,Presencial,Sul
56815,2023-06-24,Curitiba,Notebook Dell,3500.0,1,Cliente_21205,3500.0,Presencial,Sul
56817,2023-08-25,Curitiba,Mouse Gamer,120.0,1,Cliente_7645,120.0,Presencial,Sul
56834,2024-10-23,Curitiba,"Monitor 27""",1200.0,1,Cliente_19111,1200.0,Presencial,Sul
56840,2024-04-25,Curitiba,iPhone 14,5500.0,1,Cliente_4314,5500.0,Presencial,Sul
56842,2024-07-25,Curitiba,Mouse Gamer,120.0,1,Cliente_2659,120.0,Presencial,Sul
56853,2023-03-22,Curitiba,Notebook Dell,3500.0,1,Cliente_147,3500.0,Presencial,Sul
56854,2023-07-13,Curitiba,Cabo HDMI,40.0,1,Cliente_29271,40.0,Presencial,Sul
56855,2023-01-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_8656,1200.0,Presencial,Sul
56861,2023-05-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_4314,1200.0,Presencial,Sul
56887,2023-10-09,Curitiba,Notebook HP,3200.0,1,Cliente_23581,3200.0,Presencial,Sul
56892,2024-11-25,Curitiba,iPhone 14,5500.0,2,Cliente_18084,11000.0,Presencial,Sul
56904,2024-11-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_4798,1200.0,Presencial,Sul
56909,2024-04-17,Curitiba,iPhone 14,5500.0,1,Cliente_1736,5500.0,Presencial,Sul
56922,2023-02-08,Curitiba,Cabo HDMI,40.0,1,Cliente_12906,40.0,Presencial,Sul
56927,2024-08-18,Curitiba,Cabo HDMI,40.0,2,Cliente_857,80.0,Presencial,Sul
56950,2024-06-15,Curitiba,Mouse Gamer,120.0,1,Cliente_9705,120.0,Presencial,Sul
56954,2024-08-08,Curitiba,Teclado Mecânico,250.0,1,Cliente_13457,250.0,Presencial,Sul
56955,2024-12-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_26989,1200.0,Presencial,Sul
56960,2023-02-11,Curitiba,Mouse Gamer,120.0,1,Cliente_15375,120.0,Presencial,Sul
56975,2023-02-18,Curitiba,Notebook Dell,3500.0,1,Cliente_28192,3500.0,Presencial,Sul
56976,2023-02-08,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15099,2200.0,Presencial,Sul
56992,2023-03-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_12410,1200.0,Presencial,Sul
57002,2024-05-28,Curitiba,iPhone 14,5500.0,5,Cliente_1525,27500.0,Presencial,Sul
57015,2024-04-16,Curitiba,"Monitor 27""",1200.0,1,Cliente_17215,1200.0,Presencial,Sul
57036,2023-06-21,Curitiba,iPhone 14,5500.0,1,Cliente_22065,5500.0,Presencial,Sul
57037,2024-03-19,Curitiba,Notebook Dell,3500.0,1,Cliente_27320,3500.0,Presencial,Sul
57041,2024-03-21,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27551,2200.0,Presencial,Sul
57051,2024-08-13,Curitiba,Notebook HP,3200.0,2,Cliente_28853,6400.0,Presencial,Sul
57053,2024-05-30,Curitiba,Notebook Dell,3500.0,1,Cliente_20853,3500.0,Presencial,Sul
57058,2023-11-27,Curitiba,iPhone 14,5500.0,1,Cliente_18057,5500.0,Presencial,Sul
57070,2024-11-19,Curitiba,Teclado Mecânico,250.0,5,Cliente_8251,1250.0,Presencial,Sul
57074,2024-04-28,Curitiba,Teclado Mecânico,250.0,5,Cliente_26241,1250.0,Presencial,Sul
57084,2024-12-10,Curitiba,Cabo HDMI,40.0,1,Cliente_5316,40.0,Presencial,Sul
57087,2023-09-23,Curitiba,Cabo HDMI,40.0,1,Cliente_15451,40.0,Presencial,Sul
57088,2023-12-26,Curitiba,iPhone 14,5500.0,1,Cliente_6125,5500.0,Presencial,Sul
57098,2023-02-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_4263,1200.0,Presencial,Sul
57104,2023-02-06,Curitiba,Mouse Gamer,120.0,1,Cliente_29755,120.0,Presencial,Sul
57106,2023-02-17,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19525,2200.0,Presencial,Sul
57108,2024-10-17,Curitiba,Cabo HDMI,40.0,2,Cliente_25111,80.0,Presencial,Sul
57109,2024-01-30,Curitiba,Notebook HP,3200.0,1,Cliente_23166,3200.0,Presencial,Sul
57110,2023-03-13,Curitiba,Notebook HP,3200.0,1,Cliente_6995,3200.0,Presencial,Sul
57112,2024-11-28,Curitiba,Notebook HP,3200.0,1,Cliente_27798,3200.0,Presencial,Sul
57118,2024-06-26,Curitiba,iPhone 14,5500.0,2,Cliente_13224,11000.0,Presencial,Sul
57120,2023-08-13,Curitiba,"Monitor 27""",1200.0,1,Cliente_24582,1200.0,Presencial,Sul
57121,2024-11-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_4344,250.0,Presencial,Sul
57142,2024-01-13,Curitiba,"Monitor 27""",1200.0,10,Cliente_26297,12000.0,Presencial,Sul
57207,2024-10-01,Curitiba,Teclado Mecânico,250.0,1,Cliente_18838,250.0,Presencial,Sul
57219,2023-06-23,Curitiba,Notebook HP,3200.0,1,Cliente_3680,3200.0,Presencial,Sul
57228,2024-01-28,Curitiba,Mouse Gamer,120.0,1,Cliente_2157,120.0,Presencial,Sul
57235,2023-05-10,Curitiba,iPhone 14,5500.0,2,Cliente_2320,11000.0,Presencial,Sul
57249,2024-11-29,Curitiba,Cabo HDMI,40.0,1,Cliente_3429,40.0,Presencial,Sul
57267,2023-05-27,Curitiba,"Monitor 27""",1200.0,5,Cliente_7592,6000.0,Presencial,Sul
57280,2023-02-14,Curitiba,Teclado Mecânico,250.0,2,Cliente_4123,500.0,Presencial,Sul
57295,2023-10-26,Curitiba,Mouse Gamer,120.0,3,Cliente_2805,360.0,Presencial,Sul
57300,2023-11-15,Curitiba,Notebook Dell,3500.0,2,Cliente_26911,7000.0,Presencial,Sul
57301,2023-09-10,Curitiba,Mouse Gamer,120.0,1,Cliente_6468,120.0,Presencial,Sul
57305,2023-02-07,Curitiba,Mouse Gamer,120.0,3,Cliente_6368,360.0,Presencial,Sul
57307,2024-11-10,Curitiba,Cabo HDMI,40.0,1,Cliente_2282,40.0,Presencial,Sul
57308,2024-03-20,Curitiba,iPhone 14,5500.0,5,Cliente_11126,27500.0,Presencial,Sul
57313,2024-01-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_15776,1200.0,Presencial,Sul
57321,2024-09-11,Curitiba,Notebook Dell,3500.0,1,Cliente_12751,3500.0,Presencial,Sul
57328,2023-09-13,Curitiba,Cabo HDMI,40.0,1,Cliente_5640,40.0,Presencial,Sul
57331,2023-08-11,Curitiba,Cabo HDMI,40.0,1,Cliente_28898,40.0,Presencial,Sul
57335,2024-09-14,Curitiba,Notebook HP,3200.0,1,Cliente_9910,3200.0,Presencial,Sul
57337,2023-12-25,Curitiba,Notebook Dell,3500.0,1,Cliente_8555,3500.0,Presencial,Sul
57347,2023-03-21,Curitiba,Cabo HDMI,40.0,1,Cliente_29372,40.0,Presencial,Sul
57356,2023-05-22,Curitiba,Cabo HDMI,40.0,1,Cliente_1625,40.0,Presencial,Sul
57364,2024-01-02,Curitiba,Notebook HP,3200.0,1,Cliente_22464,3200.0,Presencial,Sul
57368,2024-12-11,Curitiba,iPhone 14,5500.0,1,Cliente_22458,5500.0,Presencial,Sul
57374,2024-08-23,Curitiba,iPhone 14,5500.0,1,Cliente_11119,5500.0,Presencial,Sul
57379,2023-12-23,Curitiba,Notebook Dell,3500.0,1,Cliente_18280,3500.0,Presencial,Sul
57383,2023-07-09,Curitiba,Mouse Gamer,120.0,1,Cliente_21736,120.0,Presencial,Sul
57392,2024-10-07,Curitiba,Notebook HP,3200.0,1,Cliente_19494,3200.0,Presencial,Sul
57397,2024-01-31,Curitiba,Cabo HDMI,40.0,1,Cliente_21841,40.0,Presencial,Sul
57403,2023-03-16,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25071,2200.0,Presencial,Sul
57412,2024-08-18,Curitiba,Cabo HDMI,40.0,1,Cliente_10469,40.0,Presencial,Sul
57417,2024-01-01,Curitiba,Mouse Gamer,120.0,1,Cliente_22660,120.0,Presencial,Sul
57423,2024-05-23,Curitiba,Smartphone Samsung,2200.0,2,Cliente_25699,4400.0,Presencial,Sul
57430,2023-09-06,Curitiba,iPhone 14,5500.0,1,Cliente_25657,5500.0,Presencial,Sul
57434,2023-03-02,Curitiba,Notebook Dell,3500.0,5,Cliente_10857,17500.0,Presencial,Sul
57444,2024-04-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_1956,1200.0,Presencial,Sul
57446,2023-12-21,Curitiba,Notebook HP,3200.0,2,Cliente_16838,6400.0,Presencial,Sul
57453,2024-12-17,Curitiba,Notebook Dell,3500.0,1,Cliente_16280,3500.0,Presencial,Sul
57459,2023-05-11,Curitiba,Cabo HDMI,40.0,1,Cliente_4490,40.0,Presencial,Sul
57460,2024-04-21,Curitiba,Mouse Gamer,120.0,1,Cliente_29787,120.0,Presencial,Sul
57463,2024-07-10,Curitiba,Smartphone Samsung,2200.0,1,Cliente_14300,2200.0,Presencial,Sul
57465,2023-10-11,Curitiba,Smartphone Samsung,2200.0,1,Cliente_17412,2200.0,Presencial,Sul
57478,2023-02-15,Curitiba,Smartphone Samsung,2200.0,1,Cliente_22920,2200.0,Presencial,Sul
57496,2024-08-04,Curitiba,Notebook Dell,3500.0,1,Cliente_18797,3500.0,Presencial,Sul
57498,2024-01-26,Curitiba,Mouse Gamer,120.0,1,Cliente_26284,120.0,Presencial,Sul
57510,2023-09-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3410,2200.0,Presencial,Sul
57516,2024-02-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_26777,1200.0,Presencial,Sul
57518,2024-01-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_28136,250.0,Presencial,Sul
57526,2023-04-18,Curitiba,Notebook HP,3200.0,1,Cliente_1629,3200.0,Presencial,Sul
57528,2023-12-07,Curitiba,Cabo HDMI,40.0,1,Cliente_18771,40.0,Presencial,Sul
57531,2024-07-31,Curitiba,Mouse Gamer,120.0,1,Cliente_18667,120.0,Presencial,Sul
57539,2024-09-30,Curitiba,Notebook Dell,3500.0,1,Cliente_10347,3500.0,Presencial,Sul
57540,2023-01-17,Curitiba,Smartphone Samsung,2200.0,10,Cliente_2994,22000.0,Presencial,Sul
57545,2024-09-26,Curitiba,Mouse Gamer,120.0,1,Cliente_3019,120.0,Presencial,Sul
57547,2024-05-29,Curitiba,Notebook Dell,3500.0,1,Cliente_8174,3500.0,Presencial,Sul
57556,2023-11-26,Curitiba,Cabo HDMI,40.0,1,Cliente_9342,40.0,Presencial,Sul
57557,2024-08-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_27047,1200.0,Presencial,Sul
57560,2024-09-26,Curitiba,Notebook HP,3200.0,2,Cliente_10513,6400.0,Presencial,Sul
57597,2023-07-12,Curitiba,Cabo HDMI,40.0,1,Cliente_2783,40.0,Presencial,Sul
57607,2023-04-03,Curitiba,Notebook Dell,3500.0,1,Cliente_16372,3500.0,Presencial,Sul
57612,2024-05-17,Curitiba,"Monitor 27""",1200.0,3,Cliente_16839,3600.0,Presencial,Sul
57614,2024-10-10,Curitiba,Notebook Dell,3500.0,1,Cliente_21817,3500.0,Presencial,Sul
57616,2023-05-27,Curitiba,Cabo HDMI,40.0,2,Cliente_29915,80.0,Presencial,Sul
57618,2023-09-12,Curitiba,Mouse Gamer,120.0,2,Cliente_23142,240.0,Presencial,Sul
57622,2023-08-19,Curitiba,Teclado Mecânico,250.0,1,Cliente_17421,250.0,Presencial,Sul
57623,2023-06-30,Curitiba,Mouse Gamer,120.0,1,Cliente_13731,120.0,Presencial,Sul
57625,2023-07-03,Curitiba,Teclado Mecânico,250.0,2,Cliente_19377,500.0,Presencial,Sul
57639,2024-11-10,Curitiba,Notebook HP,3200.0,1,Cliente_10571,3200.0,Presencial,Sul
57640,2023-12-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_11150,1200.0,Presencial,Sul
57651,2024-03-06,Curitiba,Smartphone Samsung,2200.0,1,Cliente_23374,2200.0,Presencial,Sul
57669,2023-09-26,Curitiba,Mouse Gamer,120.0,1,Cliente_11299,120.0,Presencial,Sul
57672,2024-08-28,Curitiba,Cabo HDMI,40.0,1,Cliente_14271,40.0,Presencial,Sul
57675,2024-05-20,Curitiba,Notebook HP,3200.0,1,Cliente_5257,3200.0,Presencial,Sul
57687,2024-07-11,Curitiba,iPhone 14,5500.0,2,Cliente_26072,11000.0,Presencial,Sul
57690,2024-01-01,Curitiba,Cabo HDMI,40.0,1,Cliente_29509,40.0,Presencial,Sul
57691,2023-03-20,Curitiba,Teclado Mecânico,250.0,1,Cliente_13814,250.0,Presencial,Sul
57700,2023-02-10,Curitiba,Teclado Mecânico,250.0,1,Cliente_29478,250.0,Presencial,Sul
57719,2024-07-11,Curitiba,Smartphone Samsung,2200.0,3,Cliente_15173,6600.0,Presencial,Sul
57722,2024-06-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_19404,1200.0,Presencial,Sul
57724,2024-10-14,Curitiba,iPhone 14,5500.0,2,Cliente_3017,11000.0,Presencial,Sul
57731,2023-04-10,Curitiba,Notebook Dell,3500.0,1,Cliente_25149,3500.0,Presencial,Sul
57759,2024-04-11,Curitiba,Notebook HP,3200.0,1,Cliente_10775,3200.0,Presencial,Sul
57777,2024-03-10,Curitiba,Smartphone Samsung,2200.0,2,Cliente_4179,4400.0,Presencial,Sul
57779,2023-11-05,Curitiba,iPhone 14,5500.0,1,Cliente_23121,5500.0,Presencial,Sul
57781,2024-10-03,Curitiba,Smartphone Samsung,2200.0,5,Cliente_23438,11000.0,Presencial,Sul
57782,2023-07-31,Curitiba,Mouse Gamer,120.0,1,Cliente_21833,120.0,Presencial,Sul
57785,2023-09-25,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27692,2200.0,Presencial,Sul
57790,2024-07-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_11251,2200.0,Presencial,Sul
57799,2024-06-10,Curitiba,Mouse Gamer,120.0,1,Cliente_22340,120.0,Presencial,Sul
57814,2024-06-28,Curitiba,Notebook HP,3200.0,2,Cliente_3764,6400.0,Presencial,Sul
57820,2024-12-21,Curitiba,Smartphone Samsung,2200.0,1,Cliente_18372,2200.0,Presencial,Sul
57836,2024-06-06,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19062,2200.0,Presencial,Sul
57843,2023-03-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_24189,250.0,Presencial,Sul
57844,2023-02-18,Curitiba,Mouse Gamer,120.0,2,Cliente_26282,240.0,Presencial,Sul
57847,2023-03-06,Curitiba,Cabo HDMI,40.0,2,Cliente_21019,80.0,Presencial,Sul
57850,2024-02-14,Curitiba,Teclado Mecânico,250.0,1,Cliente_15578,250.0,Presencial,Sul
57854,2023-11-28,Curitiba,Smartphone Samsung,2200.0,1,Cliente_13202,2200.0,Presencial,Sul
57875,2024-02-03,Curitiba,Cabo HDMI,40.0,1,Cliente_26658,40.0,Presencial,Sul
57880,2023-01-09,Curitiba,Teclado Mecânico,250.0,1,Cliente_29744,250.0,Presencial,Sul
57892,2023-01-15,Curitiba,Cabo HDMI,40.0,2,Cliente_16251,80.0,Presencial,Sul
57899,2024-04-20,Curitiba,Cabo HDMI,40.0,1,Cliente_25382,40.0,Presencial,Sul
57901,2023-03-19,Curitiba,Notebook Dell,3500.0,1,Cliente_27979,3500.0,Presencial,Sul
